Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
16/04/2024 19:00:00 - 16/04/2024 20:00:00;360.00;n/e;n/e;n/e;486.00;0.00;126.00;n/e;n/e;n/e;111.00;5770.00;1698.00;n/e;36758.00;n/e;n/e;1407.00;174.00;984.00;9417.00
16/04/2024 20:00:00 - 16/04/2024 21:00:00;359.00;n/e;n/e;n/e;478.00;0.00;126.00;n/e;n/e;n/e;600.00;5842.00;2047.00;n/e;37667.00;n/e;n/e;384.00;165.00;719.00;8727.00
16/04/2024 21:00:00 - 16/04/2024 22:00:00;356.00;n/e;n/e;n/e;467.00;0.00;126.00;n/e;n/e;n/e;866.00;5879.00;1989.00;n/e;38467.00;n/e;n/e;0.00;164.00;663.00;7340.00
16/04/2024 22:00:00 - 16/04/2024 23:00:00;355.00;n/e;n/e;n/e;467.00;0.00;126.00;n/e;n/e;n/e;1881.00;5873.00;2074.00;n/e;38558.00;n/e;n/e;0.00;165.00;756.00;5914.00
16/04/2024 23:00:00 - 17/04/2024 00:00:00;360.00;n/e;n/e;n/e;464.00;0.00;126.00;n/e;n/e;n/e;1818.00;5916.00;2104.00;n/e;39035.00;n/e;n/e;0.00;166.00;716.00;5452.00
17/04/2024 00:00:00 - 17/04/2024 01:00:00;361.00;n/e;n/e;n/e;454.00;0.00;126.00;n/e;n/e;n/e;1127.00;5608.00;1824.00;n/e;38866.00;n/e;n/e;0.00;166.00;662.00;5271.00
17/04/2024 01:00:00 - 17/04/2024 02:00:00;359.00;n/e;n/e;n/e;452.00;0.00;125.00;n/e;n/e;n/e;;5277.00;1671.00;n/e;38760.00;n/e;n/e;0.00;167.00;583.00;4985.00
17/04/2024 02:00:00 - 17/04/2024 03:00:00;358.00;n/e;n/e;n/e;452.00;0.00;124.00;n/e;n/e;n/e;;5078.00;1551.00;n/e;38682.00;n/e;n/e;0.00;168.00;472.00;4696.00
17/04/2024 03:00:00 - 17/04/2024 04:00:00;359.00;n/e;n/e;n/e;451.00;0.00;125.00;n/e;n/e;n/e;;5055.00;1414.00;n/e;38628.00;n/e;n/e;0.00;166.00;485.00;4611.00
17/04/2024 04:00:00 - 17/04/2024 05:00:00;360.00;n/e;n/e;n/e;451.00;0.00;125.00;n/e;n/e;n/e;;4979.00;1408.00;n/e;38654.00;n/e;n/e;0.00;166.00;476.00;4549.00
17/04/2024 05:00:00 - 17/04/2024 06:00:00;360.00;n/e;n/e;n/e;452.00;0.00;124.00;n/e;n/e;n/e;;5125.00;1410.00;n/e;39154.00;n/e;n/e;0.00;165.00;481.00;4374.00
17/04/2024 06:00:00 - 17/04/2024 07:00:00;360.00;n/e;n/e;n/e;501.00;0.00;126.00;n/e;n/e;n/e;214.00;5344.00;1651.00;n/e;39137.00;n/e;n/e;230.00;163.00;446.00;4248.00
17/04/2024 07:00:00 - 17/04/2024 08:00:00;359.00;n/e;n/e;n/e;535.00;0.00;126.00;n/e;n/e;n/e;1782.00;5835.00;2464.00;n/e;39480.00;n/e;n/e;559.00;162.00;471.00;3908.00
17/04/2024 08:00:00 - 17/04/2024 09:00:00;358.00;n/e;n/e;n/e;546.00;0.00;126.00;n/e;n/e;n/e;3058.00;6191.00;2510.00;n/e;39612.00;n/e;n/e;2254.00;162.00;377.00;3524.00
17/04/2024 09:00:00 - 17/04/2024 10:00:00;360.00;n/e;n/e;n/e;548.00;0.00;126.00;n/e;n/e;n/e;2556.00;6125.00;2083.00;n/e;39525.00;n/e;n/e;4983.00;163.00;302.00;3291.00
17/04/2024 10:00:00 - 17/04/2024 11:00:00;353.00;n/e;n/e;n/e;495.00;0.00;126.00;n/e;n/e;n/e;1786.00;5773.00;1568.00;n/e;39651.00;n/e;n/e;7509.00;163.00;412.00;3623.00
17/04/2024 11:00:00 - 17/04/2024 12:00:00;362.00;n/e;n/e;n/e;477.00;0.00;126.00;n/e;n/e;n/e;907.00;5303.00;1457.00;n/e;39922.00;n/e;n/e;9266.00;164.00;442.00;4136.00
17/04/2024 12:00:00 - 17/04/2024 13:00:00;364.00;n/e;n/e;n/e;478.00;0.00;126.00;n/e;n/e;n/e;356.00;5309.00;1400.00;n/e;39643.00;n/e;n/e;10075.00;165.00;451.00;4856.00
17/04/2024 13:00:00 - 17/04/2024 14:00:00;362.00;n/e;n/e;n/e;475.00;0.00;126.00;n/e;n/e;n/e;;5049.00;1232.00;n/e;39025.00;n/e;n/e;9998.00;166.00;471.00;5862.00
17/04/2024 14:00:00 - 17/04/2024 15:00:00;362.00;n/e;n/e;n/e;478.00;0.00;126.00;n/e;n/e;n/e;;4806.00;1165.00;n/e;37719.00;n/e;n/e;9940.00;164.00;514.00;6851.00
17/04/2024 15:00:00 - 17/04/2024 16:00:00;362.00;n/e;n/e;n/e;475.00;0.00;126.00;n/e;n/e;n/e;;4807.00;1145.00;n/e;35910.00;n/e;n/e;9348.00;164.00;627.00;7660.00
17/04/2024 16:00:00 - 17/04/2024 17:00:00;357.00;n/e;n/e;n/e;476.00;0.00;126.00;n/e;n/e;n/e;;4836.00;1192.00;n/e;35311.00;n/e;n/e;8343.00;164.00;685.00;7728.00
17/04/2024 17:00:00 - 17/04/2024 18:00:00;358.00;n/e;n/e;n/e;479.00;0.00;126.00;n/e;n/e;n/e;;4944.00;1320.00;n/e;36920.00;n/e;n/e;6270.00;166.00;728.00;7387.00
17/04/2024 18:00:00 - 17/04/2024 19:00:00;361.00;n/e;n/e;n/e;499.00;0.00;125.00;n/e;n/e;n/e;;5319.00;1820.00;n/e;39727.00;n/e;n/e;3876.00;166.00;779.00;6978.00
17/04/2024 19:00:00 - 17/04/2024 20:00:00;360.00;n/e;n/e;n/e;794.00;0.00;818.00;n/e;n/e;n/e;1044.00;5827.00;2188.00;n/e;40368.00;n/e;n/e;1458.00;168.00;780.00;6147.00
17/04/2024 20:00:00 - 17/04/2024 21:00:00;358.00;n/e;n/e;n/e;865.00;0.00;1026.00;n/e;n/e;n/e;1464.00;6194.00;1970.00;n/e;40809.00;n/e;n/e;384.00;167.00;786.00;4699.00
17/04/2024 21:00:00 - 17/04/2024 22:00:00;356.00;n/e;n/e;n/e;735.00;0.00;1041.00;n/e;n/e;n/e;1506.00;6095.00;1989.00;n/e;40978.00;n/e;n/e;0.00;169.00;784.00;3789.00
17/04/2024 22:00:00 - 17/04/2024 23:00:00;358.00;n/e;n/e;n/e;521.00;0.00;1048.00;n/e;n/e;n/e;3026.00;6374.00;2292.00;n/e;41215.00;n/e;n/e;0.00;169.00;784.00;3065.00
17/04/2024 23:00:00 - 18/04/2024 00:00:00;358.00;n/e;n/e;n/e;526.00;0.00;1027.00;n/e;n/e;n/e;2999.00;6186.00;2347.00;n/e;41182.00;n/e;n/e;0.00;169.00;734.00;3163.00
18/04/2024 00:00:00 - 18/04/2024 01:00:00;356.00;n/e;n/e;n/e;550.00;0.00;504.00;n/e;n/e;n/e;1862.00;5719.00;1989.00;n/e;40990.00;n/e;n/e;0.00;172.00;658.00;3422.00
18/04/2024 01:00:00 - 18/04/2024 02:00:00;357.00;n/e;n/e;n/e;539.00;0.00;126.00;n/e;n/e;n/e;424.00;5506.00;1760.00;n/e;40873.00;n/e;n/e;0.00;174.00;609.00;3394.00
18/04/2024 02:00:00 - 18/04/2024 03:00:00;359.00;n/e;n/e;n/e;533.00;0.00;125.00;n/e;n/e;n/e;;5385.00;1735.00;n/e;41122.00;n/e;n/e;0.00;175.00;551.00;3046.00
18/04/2024 03:00:00 - 18/04/2024 04:00:00;359.00;n/e;n/e;n/e;533.00;0.00;126.00;n/e;n/e;n/e;;5218.00;1491.00;n/e;40925.00;n/e;n/e;0.00;176.00;698.00;3030.00
18/04/2024 04:00:00 - 18/04/2024 05:00:00;358.00;n/e;n/e;n/e;617.00;0.00;126.00;n/e;n/e;n/e;;5137.00;1487.00;n/e;40905.00;n/e;n/e;0.00;175.00;702.00;2846.00
18/04/2024 05:00:00 - 18/04/2024 06:00:00;360.00;n/e;n/e;n/e;771.00;0.00;126.00;n/e;n/e;n/e;;5399.00;1583.00;n/e;40826.00;n/e;n/e;0.00;172.00;599.00;2756.00
18/04/2024 06:00:00 - 18/04/2024 07:00:00;361.00;n/e;n/e;n/e;922.00;0.00;126.00;n/e;n/e;n/e;1058.00;5811.00;2361.00;n/e;41387.00;n/e;n/e;230.00;170.00;604.00;2967.00
18/04/2024 07:00:00 - 18/04/2024 08:00:00;359.00;n/e;n/e;n/e;1365.00;0.00;126.00;n/e;n/e;n/e;2769.00;6215.00;2829.00;n/e;41364.00;n/e;n/e;558.00;168.00;511.00;2956.00
18/04/2024 08:00:00 - 18/04/2024 09:00:00;357.00;n/e;n/e;n/e;1523.00;0.00;126.00;n/e;n/e;n/e;2987.00;6271.00;2684.00;n/e;41460.00;n/e;n/e;2165.00;167.00;434.00;2794.00
18/04/2024 09:00:00 - 18/04/2024 10:00:00;357.00;n/e;n/e;n/e;1503.00;0.00;126.00;n/e;n/e;n/e;2479.00;6121.00;2078.00;n/e;41639.00;n/e;n/e;4977.00;168.00;327.00;2869.00
18/04/2024 10:00:00 - 18/04/2024 11:00:00;355.00;n/e;n/e;n/e;1139.00;0.00;126.00;n/e;n/e;n/e;2607.00;5725.00;1910.00;n/e;41405.00;n/e;n/e;7545.00;167.00;227.00;3371.00
18/04/2024 11:00:00 - 18/04/2024 12:00:00;357.00;n/e;n/e;n/e;1071.00;0.00;126.00;n/e;n/e;n/e;2168.00;5426.00;1699.00;n/e;41245.00;n/e;n/e;8885.00;166.00;135.00;3377.00
18/04/2024 12:00:00 - 18/04/2024 13:00:00;356.00;n/e;n/e;n/e;1073.00;0.00;126.00;n/e;n/e;n/e;1435.00;5103.00;1561.00;n/e;41103.00;n/e;n/e;9425.00;165.00;61.00;3149.00
18/04/2024 13:00:00 - 18/04/2024 14:00:00;356.00;n/e;n/e;n/e;1069.00;0.00;126.00;n/e;n/e;n/e;;4925.00;1322.00;n/e;41196.00;n/e;n/e;10091.00;163.00;32.00;2975.00
18/04/2024 14:00:00 - 18/04/2024 15:00:00;356.00;n/e;n/e;n/e;1071.00;0.00;126.00;n/e;n/e;n/e;;4824.00;1315.00;n/e;40284.00;n/e;n/e;10763.00;164.00;13.00;2867.00
18/04/2024 15:00:00 - 18/04/2024 16:00:00;356.00;n/e;n/e;n/e;811.00;0.00;126.00;n/e;n/e;n/e;;4696.00;1184.00;n/e;39939.00;n/e;n/e;10609.00;165.00;0.00;2842.00
18/04/2024 16:00:00 - 18/04/2024 17:00:00;354.00;n/e;n/e;n/e;874.00;0.00;126.00;n/e;n/e;n/e;;4720.00;1280.00;n/e;39237.00;n/e;n/e;9819.00;166.00;0.00;2811.00
18/04/2024 17:00:00 - 18/04/2024 18:00:00;355.00;n/e;n/e;n/e;869.00;0.00;126.00;n/e;n/e;n/e;;4923.00;1441.00;n/e;39302.00;n/e;n/e;8124.00;166.00;14.00;2686.00
18/04/2024 18:00:00 - 18/04/2024 19:00:00;356.00;n/e;n/e;n/e;867.00;0.00;126.00;n/e;n/e;n/e;1578.00;5575.00;1978.00;n/e;40218.00;n/e;n/e;5182.00;167.00;22.00;2789.00
18/04/2024 19:00:00 - 18/04/2024 20:00:00;360.00;n/e;n/e;n/e;866.00;0.00;126.00;n/e;n/e;n/e;2769.00;6139.00;2563.00;n/e;41142.00;n/e;n/e;2054.00;164.00;62.00;2824.00
18/04/2024 20:00:00 - 18/04/2024 21:00:00;362.00;n/e;n/e;n/e;897.00;0.00;126.00;n/e;n/e;n/e;3072.00;6251.00;2800.00;n/e;41720.00;n/e;n/e;457.00;160.00;83.00;2829.00
18/04/2024 21:00:00 - 18/04/2024 22:00:00;361.00;n/e;n/e;n/e;848.00;0.00;126.00;n/e;n/e;n/e;3045.00;6118.00;2670.00;n/e;41907.00;n/e;n/e;0.00;165.00;128.00;2982.00
18/04/2024 22:00:00 - 18/04/2024 23:00:00;360.00;n/e;n/e;n/e;566.00;0.00;126.00;n/e;n/e;n/e;3007.00;5994.00;2598.00;n/e;41892.00;n/e;n/e;0.00;168.00;164.00;3147.00
18/04/2024 23:00:00 - 19/04/2024 00:00:00;363.00;n/e;n/e;n/e;525.00;0.00;126.00;n/e;n/e;n/e;2891.00;5824.00;2428.00;n/e;41853.00;n/e;n/e;0.00;165.00;290.00;3404.00
19/04/2024 00:00:00 - 19/04/2024 01:00:00;354.00;n/e;n/e;n/e;472.00;0.00;126.00;n/e;n/e;n/e;1978.00;5513.00;1922.00;n/e;41337.00;n/e;n/e;0.00;171.00;412.00;4114.00
19/04/2024 01:00:00 - 19/04/2024 02:00:00;363.00;n/e;n/e;n/e;471.00;0.00;126.00;n/e;n/e;n/e;119.00;5236.00;1573.00;n/e;40644.00;n/e;n/e;0.00;172.00;376.00;5015.00
19/04/2024 02:00:00 - 19/04/2024 03:00:00;359.00;n/e;n/e;n/e;461.00;0.00;125.00;n/e;n/e;n/e;;5175.00;1529.00;n/e;39169.00;n/e;n/e;0.00;174.00;398.00;5744.00
19/04/2024 03:00:00 - 19/04/2024 04:00:00;359.00;n/e;n/e;n/e;467.00;0.00;126.00;n/e;n/e;n/e;;5055.00;1158.00;n/e;38677.00;n/e;n/e;0.00;175.00;422.00;6564.00
19/04/2024 04:00:00 - 19/04/2024 05:00:00;361.00;n/e;n/e;n/e;468.00;0.00;125.00;n/e;n/e;n/e;;5026.00;1167.00;n/e;38269.00;n/e;n/e;0.00;174.00;436.00;7379.00
19/04/2024 05:00:00 - 19/04/2024 06:00:00;360.00;n/e;n/e;n/e;484.00;0.00;125.00;n/e;n/e;n/e;;5053.00;1295.00;n/e;38357.00;n/e;n/e;0.00;167.00;471.00;7877.00
19/04/2024 06:00:00 - 19/04/2024 07:00:00;355.00;n/e;n/e;n/e;495.00;0.00;126.00;n/e;n/e;n/e;459.00;5475.00;1788.00;n/e;39812.00;n/e;n/e;237.00;165.00;462.00;8139.00
19/04/2024 07:00:00 - 19/04/2024 08:00:00;357.00;n/e;n/e;n/e;483.00;0.00;126.00;n/e;n/e;n/e;2651.00;5734.00;2101.00;n/e;41574.00;n/e;n/e;607.00;165.00;482.00;8462.00
19/04/2024 08:00:00 - 19/04/2024 09:00:00;362.00;n/e;n/e;n/e;486.00;0.00;126.00;n/e;n/e;n/e;2623.00;5907.00;2014.00;n/e;41462.00;n/e;n/e;2625.00;166.00;497.00;8274.00
19/04/2024 09:00:00 - 19/04/2024 10:00:00;361.00;n/e;n/e;n/e;505.00;0.00;126.00;n/e;n/e;n/e;1186.00;5519.00;1680.00;n/e;41030.00;n/e;n/e;6000.00;166.00;533.00;8023.00
19/04/2024 10:00:00 - 19/04/2024 11:00:00;359.00;n/e;n/e;n/e;501.00;0.00;126.00;n/e;n/e;n/e;;5176.00;1350.00;n/e;39909.00;n/e;n/e;8959.00;164.00;491.00;8295.00
19/04/2024 11:00:00 - 19/04/2024 12:00:00;358.00;n/e;n/e;n/e;505.00;0.00;181.00;n/e;n/e;n/e;;4926.00;1154.00;n/e;37721.00;n/e;n/e;10923.00;165.00;528.00;8875.00
19/04/2024 12:00:00 - 19/04/2024 13:00:00;360.00;n/e;n/e;n/e;506.00;0.00;199.00;n/e;n/e;n/e;;4616.00;1225.00;n/e;37218.00;n/e;n/e;11985.00;165.00;542.00;9560.00
19/04/2024 13:00:00 - 19/04/2024 14:00:00;359.00;n/e;n/e;n/e;500.00;0.00;126.00;n/e;n/e;n/e;;4502.00;1037.00;n/e;36000.00;n/e;n/e;12270.00;163.00;571.00;9983.00
19/04/2024 14:00:00 - 19/04/2024 15:00:00;359.00;n/e;n/e;n/e;493.00;0.00;126.00;n/e;n/e;n/e;;4463.00;699.00;n/e;34521.00;n/e;n/e;12317.00;163.00;576.00;10407.00
19/04/2024 15:00:00 - 19/04/2024 16:00:00;359.00;n/e;n/e;n/e;495.00;0.00;126.00;n/e;n/e;n/e;;4467.00;877.00;n/e;33302.00;n/e;n/e;11656.00;155.00;637.00;10195.00
19/04/2024 16:00:00 - 19/04/2024 17:00:00;360.00;n/e;n/e;n/e;490.00;0.00;126.00;n/e;n/e;n/e;;4604.00;1013.00;n/e;33687.00;n/e;n/e;10498.00;159.00;588.00;9967.00
19/04/2024 17:00:00 - 19/04/2024 18:00:00;361.00;n/e;n/e;n/e;482.00;0.00;126.00;n/e;n/e;n/e;;4901.00;1126.00;n/e;34688.00;n/e;n/e;8152.00;164.00;632.00;9127.00
19/04/2024 18:00:00 - 19/04/2024 19:00:00;360.00;n/e;n/e;n/e;478.00;0.00;126.00;n/e;n/e;n/e;;5224.00;1385.00;n/e;37537.00;n/e;n/e;5038.00;162.00;549.00;8017.00
19/04/2024 19:00:00 - 19/04/2024 20:00:00;361.00;n/e;n/e;n/e;478.00;0.00;126.00;n/e;n/e;n/e;1239.00;5588.00;2052.00;n/e;39915.00;n/e;n/e;1913.00;161.00;522.00;7565.00
19/04/2024 20:00:00 - 19/04/2024 21:00:00;362.00;n/e;n/e;n/e;475.00;0.00;126.00;n/e;n/e;n/e;2604.00;6198.00;2293.00;n/e;40723.00;n/e;n/e;434.00;164.00;427.00;7697.00
19/04/2024 21:00:00 - 19/04/2024 22:00:00;361.00;n/e;n/e;n/e;471.00;0.00;126.00;n/e;n/e;n/e;2925.00;6272.00;2689.00;n/e;41067.00;n/e;n/e;0.00;165.00;329.00;7534.00
19/04/2024 22:00:00 - 19/04/2024 23:00:00;358.00;n/e;n/e;n/e;471.00;0.00;126.00;n/e;n/e;n/e;2461.00;5916.00;2462.00;n/e;41306.00;n/e;n/e;0.00;165.00;544.00;7006.00
19/04/2024 23:00:00 - 20/04/2024 00:00:00;354.00;n/e;n/e;n/e;466.00;0.00;126.00;n/e;n/e;n/e;1532.00;5732.00;2210.00;n/e;41346.00;n/e;n/e;0.00;166.00;485.00;6596.00
20/04/2024 00:00:00 - 20/04/2024 01:00:00;354.00;n/e;n/e;n/e;461.00;0.00;126.00;n/e;n/e;n/e;1724.00;5530.00;1587.00;n/e;41439.00;n/e;n/e;0.00;167.00;402.00;6238.00
20/04/2024 01:00:00 - 20/04/2024 02:00:00;355.00;n/e;n/e;n/e;460.00;0.00;126.00;n/e;n/e;n/e;1080.00;5183.00;1490.00;n/e;40264.00;n/e;n/e;0.00;167.00;415.00;6147.00
20/04/2024 02:00:00 - 20/04/2024 03:00:00;355.00;n/e;n/e;n/e;458.00;0.00;126.00;n/e;n/e;n/e;69.00;5051.00;1488.00;n/e;39411.00;n/e;n/e;0.00;169.00;415.00;6097.00
20/04/2024 03:00:00 - 20/04/2024 04:00:00;355.00;n/e;n/e;n/e;457.00;0.00;125.00;n/e;n/e;n/e;;4970.00;1325.00;n/e;38436.00;n/e;n/e;0.00;170.00;287.00;6359.00
20/04/2024 04:00:00 - 20/04/2024 05:00:00;356.00;n/e;n/e;n/e;451.00;0.00;125.00;n/e;n/e;n/e;;4965.00;1178.00;n/e;37639.00;n/e;n/e;0.00;170.00;309.00;6135.00
20/04/2024 05:00:00 - 20/04/2024 06:00:00;356.00;n/e;n/e;n/e;435.00;0.00;125.00;n/e;n/e;n/e;;5033.00;1157.00;n/e;37314.00;n/e;n/e;0.00;171.00;431.00;5966.00
20/04/2024 06:00:00 - 20/04/2024 07:00:00;356.00;n/e;n/e;n/e;432.00;0.00;124.00;n/e;n/e;n/e;242.00;5269.00;1314.00;n/e;37754.00;n/e;n/e;235.00;169.00;400.00;5950.00
20/04/2024 07:00:00 - 20/04/2024 08:00:00;356.00;n/e;n/e;n/e;433.00;0.00;124.00;n/e;n/e;n/e;601.00;5379.00;1434.00;n/e;38083.00;n/e;n/e;689.00;170.00;413.00;5423.00
20/04/2024 08:00:00 - 20/04/2024 09:00:00;355.00;n/e;n/e;n/e;434.00;0.00;124.00;n/e;n/e;n/e;573.00;5371.00;1527.00;n/e;37993.00;n/e;n/e;2903.00;170.00;453.00;4933.00
20/04/2024 09:00:00 - 20/04/2024 10:00:00;356.00;n/e;n/e;n/e;435.00;0.00;126.00;n/e;n/e;n/e;;5215.00;1360.00;n/e;37179.00;n/e;n/e;6471.00;172.00;559.00;5281.00
20/04/2024 10:00:00 - 20/04/2024 11:00:00;356.00;n/e;n/e;n/e;436.00;0.00;126.00;n/e;n/e;n/e;;4936.00;1073.00;n/e;35029.00;n/e;n/e;9678.00;171.00;485.00;6222.00
20/04/2024 11:00:00 - 20/04/2024 12:00:00;356.00;n/e;n/e;n/e;442.00;0.00;126.00;n/e;n/e;n/e;;4787.00;991.00;n/e;33841.00;n/e;n/e;11632.00;172.00;359.00;6445.00
20/04/2024 12:00:00 - 20/04/2024 13:00:00;356.00;n/e;n/e;n/e;447.00;0.00;126.00;n/e;n/e;n/e;;4576.00;1385.00;n/e;32822.00;n/e;n/e;12128.00;171.00;287.00;6151.00
20/04/2024 13:00:00 - 20/04/2024 14:00:00;355.00;n/e;n/e;n/e;434.00;0.00;126.00;n/e;n/e;n/e;;4475.00;1669.00;n/e;31525.00;n/e;n/e;12444.00;172.00;252.00;6131.00
20/04/2024 14:00:00 - 20/04/2024 15:00:00;357.00;n/e;n/e;n/e;437.00;0.00;126.00;n/e;n/e;n/e;;4336.00;1150.00;n/e;31642.00;n/e;n/e;12438.00;171.00;304.00;6250.00
20/04/2024 15:00:00 - 20/04/2024 16:00:00;358.00;n/e;n/e;n/e;451.00;0.00;126.00;n/e;n/e;n/e;;4445.00;1356.00;n/e;32327.00;n/e;n/e;11089.00;169.00;267.00;2366.00
20/04/2024 16:00:00 - 20/04/2024 17:00:00;357.00;n/e;n/e;n/e;452.00;0.00;126.00;n/e;n/e;n/e;;4497.00;814.00;n/e;32530.00;n/e;n/e;9931.00;171.00;250.00;2234.00
20/04/2024 17:00:00 - 20/04/2024 18:00:00;356.00;n/e;n/e;n/e;448.00;0.00;126.00;n/e;n/e;n/e;;4567.00;1040.00;n/e;32700.00;n/e;n/e;7984.00;171.00;187.00;2437.00
20/04/2024 18:00:00 - 20/04/2024 19:00:00;356.00;n/e;n/e;n/e;443.00;0.00;126.00;n/e;n/e;n/e;;4651.00;1296.00;n/e;34602.00;n/e;n/e;5504.00;171.00;202.00;6215.00
20/04/2024 19:00:00 - 20/04/2024 20:00:00;356.00;n/e;n/e;n/e;450.00;0.00;126.00;n/e;n/e;n/e;;5096.00;1488.00;n/e;37523.00;n/e;n/e;2144.00;172.00;289.00;6691.00
20/04/2024 20:00:00 - 20/04/2024 21:00:00;356.00;n/e;n/e;n/e;449.00;0.00;126.00;n/e;n/e;n/e;1621.00;5263.00;1560.00;n/e;38434.00;n/e;n/e;497.00;171.00;361.00;6308.00
20/04/2024 21:00:00 - 20/04/2024 22:00:00;356.00;n/e;n/e;n/e;451.00;0.00;126.00;n/e;n/e;n/e;2450.00;5448.00;1645.00;n/e;38618.00;n/e;n/e;0.00;171.00;434.00;5969.00
20/04/2024 22:00:00 - 20/04/2024 23:00:00;356.00;n/e;n/e;n/e;450.00;0.00;126.00;n/e;n/e;n/e;2756.00;5708.00;2433.00;n/e;38646.00;n/e;n/e;0.00;173.00;464.00;5677.00
20/04/2024 23:00:00 - 21/04/2024 00:00:00;356.00;n/e;n/e;n/e;449.00;0.00;126.00;n/e;n/e;n/e;2841.00;5751.00;2791.00;n/e;38702.00;n/e;n/e;0.00;173.00;489.00;5337.00
21/04/2024 00:00:00 - 21/04/2024 01:00:00;355.00;n/e;n/e;n/e;449.00;0.00;126.00;n/e;n/e;n/e;1957.00;5448.00;2128.00;n/e;39546.00;n/e;n/e;0.00;173.00;408.00;5337.00
21/04/2024 01:00:00 - 21/04/2024 02:00:00;343.00;n/e;n/e;n/e;447.00;0.00;126.00;n/e;n/e;n/e;840.00;5114.00;1503.00;n/e;39584.00;n/e;n/e;0.00;173.00;394.00;5294.00
21/04/2024 02:00:00 - 21/04/2024 03:00:00;353.00;n/e;n/e;n/e;440.00;0.00;126.00;n/e;n/e;n/e;600.00;4880.00;1338.00;n/e;38969.00;n/e;n/e;0.00;174.00;416.00;5034.00
21/04/2024 03:00:00 - 21/04/2024 04:00:00;356.00;n/e;n/e;n/e;446.00;0.00;126.00;n/e;n/e;n/e;;4709.00;1293.00;n/e;37950.00;n/e;n/e;0.00;159.00;464.00;4809.00
21/04/2024 04:00:00 - 21/04/2024 05:00:00;356.00;n/e;n/e;n/e;448.00;0.00;126.00;n/e;n/e;n/e;;4541.00;1302.00;n/e;38108.00;n/e;n/e;0.00;157.00;439.00;4731.00
21/04/2024 05:00:00 - 21/04/2024 06:00:00;357.00;n/e;n/e;n/e;449.00;0.00;126.00;n/e;n/e;n/e;;4521.00;1370.00;n/e;38211.00;n/e;n/e;0.00;158.00;513.00;4537.00
21/04/2024 06:00:00 - 21/04/2024 07:00:00;356.00;n/e;n/e;n/e;448.00;0.00;126.00;n/e;n/e;n/e;;4578.00;1302.00;n/e;38465.00;n/e;n/e;232.00;157.00;490.00;4705.00
21/04/2024 07:00:00 - 21/04/2024 08:00:00;356.00;n/e;n/e;n/e;448.00;0.00;126.00;n/e;n/e;n/e;;4633.00;1262.00;n/e;38184.00;n/e;n/e;678.00;156.00;419.00;4788.00
21/04/2024 08:00:00 - 21/04/2024 09:00:00;356.00;n/e;n/e;n/e;450.00;0.00;126.00;n/e;n/e;n/e;;4454.00;1248.00;n/e;36768.00;n/e;n/e;2894.00;157.00;468.00;4498.00
21/04/2024 09:00:00 - 21/04/2024 10:00:00;356.00;n/e;n/e;n/e;452.00;0.00;126.00;n/e;n/e;n/e;;4227.00;1029.00;n/e;34976.00;n/e;n/e;6373.00;157.00;442.00;5591.00
21/04/2024 10:00:00 - 21/04/2024 11:00:00;355.00;n/e;n/e;n/e;476.00;0.00;126.00;n/e;n/e;n/e;;4099.00;990.00;n/e;33213.00;n/e;n/e;9157.00;156.00;428.00;7103.00
21/04/2024 11:00:00 - 21/04/2024 12:00:00;356.00;n/e;n/e;n/e;480.00;0.00;126.00;n/e;n/e;n/e;;4095.00;993.00;n/e;33751.00;n/e;n/e;9867.00;156.00;525.00;3319.00
21/04/2024 12:00:00 - 21/04/2024 13:00:00;356.00;n/e;n/e;n/e;470.00;0.00;126.00;n/e;n/e;n/e;;4098.00;995.00;n/e;33479.00;n/e;n/e;10790.00;156.00;601.00;3429.00
21/04/2024 13:00:00 - 21/04/2024 14:00:00;356.00;n/e;n/e;n/e;475.00;0.00;126.00;n/e;n/e;n/e;;3808.00;602.00;n/e;32451.00;n/e;n/e;10850.00;157.00;523.00;3852.00
21/04/2024 14:00:00 - 21/04/2024 15:00:00;356.00;n/e;n/e;n/e;475.00;0.00;126.00;n/e;n/e;n/e;;3685.00;577.00;n/e;31257.00;n/e;n/e;10990.00;155.00;655.00;4317.00
21/04/2024 15:00:00 - 21/04/2024 16:00:00;357.00;n/e;n/e;n/e;462.00;0.00;126.00;n/e;n/e;n/e;;3585.00;563.00;n/e;30951.00;n/e;n/e;10605.00;159.00;673.00;4299.00
21/04/2024 16:00:00 - 21/04/2024 17:00:00;358.00;n/e;n/e;n/e;455.00;0.00;126.00;n/e;n/e;n/e;;3590.00;566.00;n/e;30924.00;n/e;n/e;9455.00;157.00;697.00;4428.00
21/04/2024 17:00:00 - 21/04/2024 18:00:00;357.00;n/e;n/e;n/e;455.00;0.00;126.00;n/e;n/e;n/e;;3737.00;778.00;n/e;33137.00;n/e;n/e;7500.00;157.00;666.00;4471.00
