Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
17/09/2024 06:00:00 - 17/09/2024 07:00:00;519.00;n/e;n/e;546.00;15431.00;307.00;196.00;n/e;n/e;562.00;459.00;3962.00;759.00;n/e;n/e;2149.00;n/e;2.00;336.00;10.00;1003.00
17/09/2024 07:00:00 - 17/09/2024 08:00:00;496.00;n/e;n/e;572.00;17249.00;325.00;196.00;n/e;n/e;561.00;966.00;5162.00;900.00;n/e;n/e;2439.00;n/e;350.00;333.00;18.00;986.00
17/09/2024 08:00:00 - 17/09/2024 09:00:00;526.00;n/e;n/e;562.00;18022.00;324.00;196.00;n/e;n/e;561.00;1038.00;5475.00;997.00;n/e;n/e;2411.00;n/e;1570.00;338.00;14.00;1015.00
17/09/2024 09:00:00 - 17/09/2024 10:00:00;503.00;n/e;n/e;542.00;18029.00;331.00;196.00;n/e;n/e;560.00;517.00;4877.00;950.00;n/e;n/e;2270.00;n/e;3225.00;336.00;10.00;1078.00
17/09/2024 10:00:00 - 17/09/2024 11:00:00;506.00;n/e;n/e;541.00;17086.00;343.00;198.00;n/e;n/e;580.00;63.00;3952.00;650.00;n/e;n/e;2246.00;n/e;5370.00;334.00;5.00;965.00
17/09/2024 11:00:00 - 17/09/2024 12:00:00;503.00;n/e;n/e;539.00;15908.00;325.00;200.00;n/e;n/e;582.00;0.00;3313.00;591.00;n/e;n/e;2145.00;n/e;6696.00;335.00;9.00;1190.00
17/09/2024 12:00:00 - 17/09/2024 13:00:00;493.00;n/e;n/e;541.00;14846.00;327.00;200.00;n/e;n/e;581.00;0.00;2889.00;599.00;n/e;n/e;1886.00;n/e;7396.00;334.00;14.00;1733.00
17/09/2024 13:00:00 - 17/09/2024 14:00:00;487.00;n/e;n/e;553.00;14837.00;325.00;199.00;n/e;n/e;581.00;0.00;2867.00;607.00;n/e;n/e;1938.00;n/e;7202.00;333.00;11.00;2291.00
17/09/2024 14:00:00 - 17/09/2024 15:00:00;478.00;n/e;n/e;540.00;14783.00;326.00;200.00;n/e;n/e;581.00;26.00;3073.00;608.00;n/e;n/e;1939.00;n/e;6373.00;336.00;6.00;2781.00
17/09/2024 15:00:00 - 17/09/2024 16:00:00;494.00;n/e;n/e;549.00;15458.00;325.00;200.00;n/e;n/e;581.00;26.00;3563.00;610.00;n/e;n/e;1897.00;n/e;5031.00;335.00;12.00;3022.00
17/09/2024 16:00:00 - 17/09/2024 17:00:00;491.00;n/e;n/e;549.00;16664.00;326.00;200.00;n/e;n/e;562.00;247.00;4092.00;710.00;n/e;n/e;2213.00;n/e;3159.00;339.00;15.00;2650.00
17/09/2024 17:00:00 - 17/09/2024 18:00:00;486.00;n/e;n/e;411.00;18030.00;323.00;200.00;n/e;n/e;561.00;413.00;4823.00;795.00;n/e;n/e;2716.00;n/e;1582.00;341.00;17.00;2199.00
17/09/2024 18:00:00 - 17/09/2024 19:00:00;470.00;n/e;n/e;382.00;19013.00;284.00;199.00;n/e;n/e;561.00;1029.00;5467.00;856.00;n/e;n/e;2936.00;n/e;386.00;343.00;18.00;1946.00
17/09/2024 19:00:00 - 17/09/2024 20:00:00;468.00;n/e;n/e;390.00;19969.00;301.00;199.00;n/e;n/e;575.00;1277.00;5729.00;1120.00;n/e;n/e;3068.00;n/e;203.00;345.00;14.00;1668.00
17/09/2024 20:00:00 - 17/09/2024 21:00:00;499.00;n/e;n/e;369.00;19763.00;361.00;199.00;n/e;n/e;609.00;1277.00;5373.00;928.00;n/e;n/e;2810.00;n/e;0.00;345.00;16.00;1480.00
17/09/2024 21:00:00 - 17/09/2024 22:00:00;488.00;n/e;n/e;370.00;18411.00;332.00;199.00;n/e;n/e;606.00;370.00;4161.00;795.00;n/e;n/e;2830.00;n/e;0.00;340.00;15.00;1342.00
17/09/2024 22:00:00 - 17/09/2024 23:00:00;497.00;n/e;n/e;370.00;16679.00;328.00;200.00;n/e;n/e;608.00;128.00;3157.00;652.00;n/e;n/e;2670.00;n/e;0.00;334.00;13.00;1075.00
17/09/2024 23:00:00 - 18/09/2024 00:00:00;503.00;n/e;n/e;379.00;15021.00;327.00;200.00;n/e;n/e;608.00;125.00;2950.00;630.00;n/e;n/e;1799.00;n/e;0.00;334.00;9.00;915.00
18/09/2024 00:00:00 - 18/09/2024 01:00:00;489.00;n/e;n/e;439.00;12009.00;320.00;142.00;n/e;n/e;607.00;136.00;2914.00;474.00;n/e;n/e;1690.00;n/e;0.00;328.00;0.00;889.00
18/09/2024 01:00:00 - 18/09/2024 02:00:00;483.00;n/e;n/e;474.00;10660.00;284.00;141.00;n/e;n/e;607.00;84.00;2726.00;451.00;n/e;n/e;1642.00;n/e;0.00;333.00;0.00;829.00
18/09/2024 02:00:00 - 18/09/2024 03:00:00;476.00;n/e;n/e;484.00;10529.00;282.00;141.00;n/e;n/e;606.00;84.00;2528.00;370.00;n/e;n/e;1422.00;n/e;0.00;328.00;0.00;831.00
18/09/2024 03:00:00 - 18/09/2024 04:00:00;492.00;n/e;n/e;515.00;10590.00;283.00;141.00;n/e;n/e;605.00;84.00;2443.00;361.00;n/e;n/e;1522.00;n/e;0.00;330.00;0.00;669.00
18/09/2024 04:00:00 - 18/09/2024 05:00:00;502.00;n/e;n/e;528.00;10873.00;308.00;141.00;n/e;n/e;605.00;84.00;2443.00;364.00;n/e;n/e;1516.00;n/e;0.00;332.00;0.00;555.00
18/09/2024 05:00:00 - 18/09/2024 06:00:00;502.00;n/e;n/e;537.00;12337.00;320.00;141.00;n/e;n/e;605.00;49.00;2825.00;473.00;n/e;n/e;1745.00;n/e;0.00;320.00;0.00;458.00
18/09/2024 06:00:00 - 18/09/2024 07:00:00;484.00;n/e;n/e;540.00;16350.00;371.00;141.00;n/e;n/e;607.00;236.00;4024.00;654.00;n/e;n/e;2225.00;n/e;10.00;326.00;0.00;460.00
18/09/2024 07:00:00 - 18/09/2024 08:00:00;499.00;n/e;n/e;542.00;17838.00;456.00;141.00;n/e;n/e;604.00;1194.00;5063.00;890.00;n/e;n/e;2570.00;n/e;619.00;344.00;0.00;541.00
18/09/2024 08:00:00 - 18/09/2024 09:00:00;482.00;n/e;n/e;542.00;17331.00;532.00;141.00;n/e;n/e;605.00;1149.00;5073.00;827.00;n/e;n/e;2555.00;n/e;3015.00;335.00;0.00;468.00
18/09/2024 09:00:00 - 18/09/2024 10:00:00;466.00;n/e;n/e;541.00;16587.00;533.00;141.00;n/e;n/e;602.00;482.00;4454.00;708.00;n/e;n/e;2351.00;n/e;5604.00;329.00;0.00;468.00
18/09/2024 10:00:00 - 18/09/2024 11:00:00;502.00;n/e;n/e;542.00;16603.00;527.00;141.00;n/e;n/e;601.00;144.00;3446.00;584.00;n/e;n/e;2265.00;n/e;7255.00;334.00;1.00;515.00
18/09/2024 11:00:00 - 18/09/2024 12:00:00;497.00;n/e;n/e;541.00;16351.00;529.00;141.00;n/e;n/e;601.00;74.00;3096.00;517.00;n/e;n/e;2038.00;n/e;8036.00;335.00;0.00;568.00
18/09/2024 12:00:00 - 18/09/2024 13:00:00;483.00;n/e;n/e;543.00;14834.00;525.00;141.00;n/e;n/e;599.00;29.00;2670.00;417.00;n/e;n/e;1939.00;n/e;8031.00;337.00;0.00;684.00
18/09/2024 13:00:00 - 18/09/2024 14:00:00;486.00;n/e;n/e;542.00;15081.00;506.00;141.00;n/e;n/e;599.00;28.00;2637.00;385.00;n/e;n/e;1825.00;n/e;7666.00;339.00;0.00;791.00
18/09/2024 14:00:00 - 18/09/2024 15:00:00;490.00;n/e;n/e;557.00;15708.00;524.00;141.00;n/e;n/e;601.00;31.00;2725.00;480.00;n/e;n/e;1925.00;n/e;7179.00;336.00;1.00;879.00
18/09/2024 15:00:00 - 18/09/2024 16:00:00;482.00;n/e;n/e;552.00;16279.00;496.00;141.00;n/e;n/e;601.00;32.00;3087.00;567.00;n/e;n/e;1947.00;n/e;5851.00;332.00;3.00;1005.00
18/09/2024 16:00:00 - 18/09/2024 17:00:00;496.00;n/e;n/e;545.00;16994.00;444.00;144.00;n/e;n/e;601.00;206.00;3627.00;623.00;n/e;n/e;2071.00;n/e;4189.00;336.00;4.00;1173.00
18/09/2024 17:00:00 - 18/09/2024 18:00:00;495.00;n/e;n/e;548.00;18889.00;525.00;146.00;n/e;n/e;602.00;347.00;4463.00;739.00;n/e;n/e;2629.00;n/e;2156.00;332.00;7.00;898.00
18/09/2024 18:00:00 - 18/09/2024 19:00:00;484.00;n/e;n/e;545.00;19764.00;537.00;150.00;n/e;n/e;603.00;1437.00;5320.00;895.00;n/e;n/e;2815.00;n/e;485.00;335.00;3.00;602.00
18/09/2024 19:00:00 - 18/09/2024 20:00:00;483.00;n/e;n/e;544.00;20216.00;658.00;151.00;n/e;n/e;603.00;1969.00;5660.00;1075.00;n/e;n/e;3048.00;n/e;2.00;336.00;1.00;453.00
18/09/2024 20:00:00 - 18/09/2024 21:00:00;486.00;n/e;n/e;543.00;19628.00;683.00;151.00;n/e;n/e;603.00;1474.00;5457.00;903.00;n/e;n/e;2874.00;n/e;0.00;339.00;0.00;444.00
18/09/2024 21:00:00 - 18/09/2024 22:00:00;475.00;n/e;n/e;543.00;19296.00;683.00;151.00;n/e;n/e;599.00;493.00;4179.00;758.00;n/e;n/e;2838.00;n/e;0.00;342.00;3.00;441.00
18/09/2024 22:00:00 - 18/09/2024 23:00:00;485.00;n/e;n/e;545.00;16759.00;677.00;152.00;n/e;n/e;580.00;207.00;3366.00;589.00;n/e;n/e;2695.00;n/e;0.00;341.00;1.00;435.00
18/09/2024 23:00:00 - 19/09/2024 00:00:00;472.00;n/e;n/e;542.00;15187.00;672.00;152.00;n/e;n/e;597.00;198.00;3116.00;535.00;n/e;n/e;2021.00;n/e;0.00;341.00;2.00;471.00
19/09/2024 00:00:00 - 19/09/2024 01:00:00;481.00;n/e;n/e;545.00;11782.00;567.00;19.00;n/e;n/e;606.00;213.00;2946.00;498.00;n/e;n/e;1912.00;n/e;0.00;339.00;2.00;563.00
19/09/2024 01:00:00 - 19/09/2024 02:00:00;468.00;n/e;n/e;546.00;10846.00;528.00;16.00;n/e;n/e;607.00;165.00;2657.00;429.00;n/e;n/e;1697.00;n/e;0.00;327.00;1.00;569.00
19/09/2024 02:00:00 - 19/09/2024 03:00:00;484.00;n/e;n/e;547.00;10349.00;529.00;16.00;n/e;n/e;608.00;82.00;2594.00;365.00;n/e;n/e;1640.00;n/e;0.00;327.00;1.00;598.00
19/09/2024 03:00:00 - 19/09/2024 04:00:00;488.00;n/e;n/e;545.00;10007.00;529.00;16.00;n/e;n/e;608.00;81.00;2548.00;362.00;n/e;n/e;1626.00;n/e;0.00;325.00;0.00;626.00
19/09/2024 04:00:00 - 19/09/2024 05:00:00;488.00;n/e;n/e;548.00;10166.00;552.00;16.00;n/e;n/e;608.00;81.00;2562.00;366.00;n/e;n/e;1604.00;n/e;0.00;319.00;1.00;571.00
19/09/2024 05:00:00 - 19/09/2024 06:00:00;474.00;n/e;n/e;548.00;11184.00;560.00;17.00;n/e;n/e;608.00;75.00;2894.00;431.00;n/e;n/e;1656.00;n/e;0.00;322.00;0.00;593.00
19/09/2024 06:00:00 - 19/09/2024 07:00:00;487.00;n/e;n/e;549.00;14036.00;563.00;16.00;n/e;n/e;608.00;299.00;3950.00;628.00;n/e;n/e;1866.00;n/e;6.00;326.00;0.00;718.00
19/09/2024 07:00:00 - 19/09/2024 08:00:00;484.00;n/e;n/e;548.00;16039.00;627.00;16.00;n/e;n/e;608.00;1227.00;5277.00;930.00;n/e;n/e;2178.00;n/e;488.00;321.00;0.00;685.00
19/09/2024 08:00:00 - 19/09/2024 09:00:00;485.00;n/e;n/e;548.00;15770.00;572.00;16.00;n/e;n/e;608.00;1541.00;5554.00;891.00;n/e;n/e;2268.00;n/e;2222.00;315.00;0.00;621.00
19/09/2024 09:00:00 - 19/09/2024 10:00:00;482.00;n/e;n/e;544.00;15263.00;578.00;39.00;n/e;n/e;607.00;919.00;4763.00;769.00;n/e;n/e;2223.00;n/e;5035.00;319.00;0.00;525.00
19/09/2024 10:00:00 - 19/09/2024 11:00:00;456.00;n/e;n/e;543.00;14104.00;581.00;40.00;n/e;n/e;606.00;370.00;4254.00;804.00;n/e;n/e;2233.00;n/e;7207.00;316.00;0.00;440.00
19/09/2024 11:00:00 - 19/09/2024 12:00:00;454.00;n/e;n/e;559.00;12964.00;540.00;39.00;n/e;n/e;603.00;171.00;3792.00;753.00;n/e;n/e;2157.00;n/e;8725.00;312.00;0.00;518.00
19/09/2024 12:00:00 - 19/09/2024 13:00:00;454.00;n/e;n/e;593.00;11715.00;526.00;39.00;n/e;n/e;600.00;107.00;3189.00;475.00;n/e;n/e;1710.00;n/e;9177.00;311.00;0.00;862.00
19/09/2024 13:00:00 - 19/09/2024 14:00:00;442.00;n/e;n/e;596.00;11799.00;581.00;17.00;n/e;n/e;602.00;113.00;3000.00;536.00;n/e;n/e;1701.00;n/e;9078.00;307.00;0.00;1213.00
19/09/2024 14:00:00 - 19/09/2024 15:00:00;441.00;n/e;n/e;582.00;12320.00;526.00;16.00;n/e;n/e;601.00;281.00;3120.00;490.00;n/e;n/e;2019.00;n/e;8306.00;311.00;0.00;1237.00
19/09/2024 15:00:00 - 19/09/2024 16:00:00;451.00;n/e;n/e;577.00;12909.00;540.00;15.00;n/e;n/e;603.00;332.00;3405.00;461.00;n/e;n/e;2167.00;n/e;7018.00;309.00;1.00;1226.00
19/09/2024 16:00:00 - 19/09/2024 17:00:00;413.00;n/e;n/e;577.00;13677.00;569.00;15.00;n/e;n/e;603.00;440.00;3754.00;571.00;n/e;n/e;2611.00;n/e;5106.00;312.00;0.00;1182.00
19/09/2024 17:00:00 - 19/09/2024 18:00:00;448.00;n/e;n/e;583.00;15535.00;642.00;16.00;n/e;n/e;603.00;358.00;4483.00;629.00;n/e;n/e;3033.00;n/e;2679.00;313.00;0.00;1065.00
19/09/2024 18:00:00 - 19/09/2024 19:00:00;456.00;n/e;n/e;576.00;17427.00;653.00;15.00;n/e;n/e;603.00;928.00;5644.00;773.00;n/e;n/e;3144.00;n/e;582.00;319.00;0.00;932.00
19/09/2024 19:00:00 - 19/09/2024 20:00:00;454.00;n/e;n/e;576.00;18104.00;741.00;15.00;n/e;n/e;603.00;1574.00;6275.00;1294.00;n/e;n/e;3354.00;n/e;8.00;318.00;2.00;767.00
19/09/2024 20:00:00 - 19/09/2024 21:00:00;451.00;n/e;n/e;573.00;17288.00;707.00;15.00;n/e;n/e;604.00;1259.00;5438.00;995.00;n/e;n/e;2997.00;n/e;1.00;319.00;12.00;771.00
19/09/2024 21:00:00 - 19/09/2024 22:00:00;438.00;n/e;n/e;540.00;16169.00;704.00;16.00;n/e;n/e;605.00;718.00;4252.00;862.00;n/e;n/e;2796.00;n/e;0.00;333.00;19.00;714.00
19/09/2024 22:00:00 - 19/09/2024 23:00:00;447.00;n/e;n/e;541.00;14562.00;672.00;17.00;n/e;n/e;604.00;181.00;3287.00;690.00;n/e;n/e;2434.00;n/e;0.00;329.00;10.00;507.00
19/09/2024 23:00:00 - 20/09/2024 00:00:00;420.00;n/e;n/e;542.00;13428.00;667.00;17.00;n/e;n/e;605.00;179.00;3073.00;626.00;n/e;n/e;1871.00;n/e;0.00;328.00;1.00;397.00
20/09/2024 00:00:00 - 20/09/2024 01:00:00;467.00;n/e;n/e;542.00;11599.00;668.00;24.00;n/e;n/e;604.00;167.00;3261.00;578.00;n/e;n/e;1713.00;n/e;0.00;340.00;0.00;382.00
20/09/2024 01:00:00 - 20/09/2024 02:00:00;469.00;n/e;n/e;563.00;10887.00;669.00;24.00;n/e;n/e;605.00;165.00;2817.00;431.00;n/e;n/e;1575.00;n/e;0.00;338.00;1.00;380.00
20/09/2024 02:00:00 - 20/09/2024 03:00:00;471.00;n/e;n/e;574.00;10213.00;669.00;24.00;n/e;n/e;605.00;143.00;2716.00;467.00;n/e;n/e;1509.00;n/e;0.00;329.00;1.00;393.00
20/09/2024 03:00:00 - 20/09/2024 04:00:00;467.00;n/e;n/e;568.00;9813.00;669.00;23.00;n/e;n/e;605.00;143.00;2599.00;428.00;n/e;n/e;1499.00;n/e;0.00;332.00;2.00;400.00
20/09/2024 04:00:00 - 20/09/2024 05:00:00;467.00;n/e;n/e;557.00;9737.00;668.00;23.00;n/e;n/e;603.00;143.00;2710.00;481.00;n/e;n/e;1482.00;n/e;0.00;328.00;2.00;472.00
20/09/2024 05:00:00 - 20/09/2024 06:00:00;467.00;n/e;n/e;550.00;10787.00;584.00;23.00;n/e;n/e;603.00;91.00;3243.00;532.00;n/e;n/e;1614.00;n/e;0.00;331.00;1.00;519.00
20/09/2024 06:00:00 - 20/09/2024 07:00:00;471.00;n/e;n/e;555.00;13111.00;514.00;23.00;n/e;n/e;603.00;471.00;4057.00;831.00;n/e;n/e;1978.00;n/e;6.00;326.00;3.00;658.00
20/09/2024 07:00:00 - 20/09/2024 08:00:00;474.00;n/e;n/e;545.00;13843.00;514.00;23.00;n/e;n/e;603.00;1815.00;5650.00;1230.00;n/e;n/e;2381.00;n/e;662.00;321.00;4.00;703.00
20/09/2024 08:00:00 - 20/09/2024 09:00:00;464.00;n/e;n/e;554.00;13983.00;518.00;24.00;n/e;n/e;602.00;2285.00;5519.00;1014.00;n/e;n/e;2475.00;n/e;3054.00;316.00;3.00;678.00
20/09/2024 09:00:00 - 20/09/2024 10:00:00;459.00;n/e;n/e;546.00;13883.00;491.00;24.00;n/e;n/e;602.00;1194.00;5157.00;866.00;n/e;n/e;2320.00;n/e;6228.00;317.00;2.00;556.00
20/09/2024 10:00:00 - 20/09/2024 11:00:00;469.00;n/e;n/e;542.00;12808.00;465.00;24.00;n/e;n/e;603.00;318.00;4489.00;686.00;n/e;n/e;2289.00;n/e;8796.00;320.00;0.00;539.00
20/09/2024 11:00:00 - 20/09/2024 12:00:00;468.00;n/e;n/e;543.00;12131.00;463.00;23.00;n/e;n/e;602.00;130.00;3647.00;516.00;n/e;n/e;2270.00;n/e;10359.00;316.00;0.00;527.00
20/09/2024 12:00:00 - 20/09/2024 13:00:00;466.00;n/e;n/e;555.00;10832.00;446.00;23.00;n/e;n/e;602.00;1.00;2816.00;386.00;n/e;n/e;1995.00;n/e;10847.00;312.00;0.00;577.00
20/09/2024 13:00:00 - 20/09/2024 14:00:00;465.00;n/e;n/e;553.00;10606.00;420.00;23.00;n/e;n/e;600.00;;2627.00;401.00;n/e;n/e;1966.00;n/e;10545.00;314.00;0.00;683.00
20/09/2024 14:00:00 - 20/09/2024 15:00:00;470.00;n/e;n/e;549.00;11568.00;422.00;23.00;n/e;n/e;600.00;70.00;2697.00;451.00;n/e;n/e;2080.00;n/e;9721.00;315.00;0.00;908.00
20/09/2024 15:00:00 - 20/09/2024 16:00:00;467.00;n/e;n/e;551.00;13003.00;440.00;22.00;n/e;n/e;602.00;171.00;3358.00;533.00;n/e;n/e;2261.00;n/e;8206.00;313.00;0.00;1427.00
20/09/2024 16:00:00 - 20/09/2024 17:00:00;469.00;n/e;n/e;545.00;13407.00;465.00;22.00;n/e;n/e;601.00;221.00;3578.00;545.00;n/e;n/e;2424.00;n/e;5891.00;303.00;0.00;1992.00
20/09/2024 17:00:00 - 20/09/2024 18:00:00;471.00;n/e;n/e;541.00;15452.00;467.00;23.00;n/e;n/e;601.00;273.00;4341.00;749.00;n/e;n/e;2795.00;n/e;3146.00;303.00;4.00;1999.00
20/09/2024 18:00:00 - 20/09/2024 19:00:00;470.00;n/e;n/e;547.00;16863.00;494.00;23.00;n/e;n/e;601.00;835.00;5832.00;1001.00;n/e;n/e;2911.00;n/e;709.00;303.00;5.00;1862.00
20/09/2024 19:00:00 - 20/09/2024 20:00:00;485.00;n/e;n/e;547.00;17582.00;597.00;23.00;n/e;n/e;602.00;1867.00;6236.00;1340.00;n/e;n/e;2874.00;n/e;5.00;309.00;2.00;1595.00
20/09/2024 20:00:00 - 20/09/2024 21:00:00;467.00;n/e;n/e;550.00;17231.00;388.00;24.00;n/e;n/e;602.00;1048.00;5974.00;1197.00;n/e;n/e;2887.00;n/e;0.00;321.00;0.00;1404.00
20/09/2024 21:00:00 - 20/09/2024 22:00:00;468.00;n/e;n/e;546.00;16803.00;361.00;24.00;n/e;n/e;603.00;672.00;4948.00;1043.00;n/e;n/e;2594.00;n/e;0.00;326.00;0.00;1240.00
20/09/2024 22:00:00 - 20/09/2024 23:00:00;473.00;n/e;n/e;554.00;15743.00;361.00;24.00;n/e;n/e;602.00;386.00;3711.00;694.00;n/e;n/e;2370.00;n/e;1.00;324.00;0.00;1131.00
20/09/2024 23:00:00 - 21/09/2024 00:00:00;468.00;n/e;n/e;550.00;14572.00;360.00;24.00;n/e;n/e;602.00;289.00;3580.00;664.00;n/e;n/e;1834.00;n/e;0.00;326.00;0.00;1127.00
21/09/2024 00:00:00 - 21/09/2024 01:00:00;466.00;n/e;n/e;556.00;10939.00;362.00;24.00;n/e;n/e;602.00;329.00;2909.00;424.00;n/e;n/e;1246.00;n/e;0.00;328.00;1.00;1142.00
21/09/2024 01:00:00 - 21/09/2024 02:00:00;471.00;n/e;n/e;555.00;10058.00;360.00;24.00;n/e;n/e;603.00;203.00;2668.00;390.00;n/e;n/e;1014.00;n/e;0.00;321.00;2.00;1151.00
21/09/2024 02:00:00 - 21/09/2024 03:00:00;477.00;n/e;n/e;542.00;9685.00;360.00;24.00;n/e;n/e;603.00;92.00;2566.00;390.00;n/e;n/e;917.00;n/e;0.00;320.00;3.00;1118.00
21/09/2024 03:00:00 - 21/09/2024 04:00:00;478.00;n/e;n/e;546.00;9389.00;360.00;24.00;n/e;n/e;606.00;48.00;2492.00;344.00;n/e;n/e;865.00;n/e;0.00;321.00;2.00;1148.00
21/09/2024 04:00:00 - 21/09/2024 05:00:00;472.00;n/e;n/e;549.00;8801.00;362.00;24.00;n/e;n/e;605.00;138.00;2561.00;343.00;n/e;n/e;827.00;n/e;0.00;325.00;1.00;1289.00
21/09/2024 05:00:00 - 21/09/2024 06:00:00;463.00;n/e;n/e;555.00;8957.00;362.00;24.00;n/e;n/e;605.00;109.00;2727.00;395.00;n/e;n/e;956.00;n/e;0.00;322.00;2.00;1230.00
21/09/2024 06:00:00 - 21/09/2024 07:00:00;467.00;n/e;n/e;574.00;10122.00;362.00;24.00;n/e;n/e;605.00;141.00;3643.00;569.00;n/e;n/e;1178.00;n/e;7.00;320.00;2.00;1197.00
21/09/2024 07:00:00 - 21/09/2024 08:00:00;462.00;n/e;n/e;573.00;10541.00;362.00;24.00;n/e;n/e;603.00;929.00;4482.00;666.00;n/e;n/e;1431.00;n/e;892.00;313.00;2.00;1086.00
21/09/2024 08:00:00 - 21/09/2024 09:00:00;468.00;n/e;n/e;565.00;10400.00;363.00;24.00;n/e;n/e;601.00;312.00;4271.00;609.00;n/e;n/e;1270.00;n/e;4034.00;303.00;3.00;906.00
21/09/2024 09:00:00 - 21/09/2024 10:00:00;474.00;n/e;n/e;544.00;9116.00;362.00;24.00;n/e;n/e;601.00;115.00;3436.00;467.00;n/e;n/e;1245.00;n/e;7593.00;306.00;5.00;899.00
21/09/2024 10:00:00 - 21/09/2024 11:00:00;471.00;n/e;n/e;546.00;7141.00;361.00;24.00;n/e;n/e;601.00;4.00;2804.00;371.00;n/e;n/e;1200.00;n/e;10254.00;298.00;1.00;838.00
21/09/2024 11:00:00 - 21/09/2024 12:00:00;455.00;n/e;n/e;545.00;5638.00;328.00;24.00;n/e;n/e;592.00;0.00;2486.00;335.00;n/e;n/e;793.00;n/e;11890.00;299.00;0.00;673.00
21/09/2024 12:00:00 - 21/09/2024 13:00:00;466.00;n/e;n/e;566.00;4972.00;323.00;24.00;n/e;n/e;591.00;0.00;2491.00;304.00;n/e;n/e;705.00;n/e;12628.00;308.00;0.00;615.00
21/09/2024 13:00:00 - 21/09/2024 14:00:00;478.00;n/e;n/e;566.00;5268.00;327.00;24.00;n/e;n/e;593.00;;2418.00;302.00;n/e;n/e;630.00;n/e;12380.00;303.00;0.00;719.00
21/09/2024 14:00:00 - 21/09/2024 15:00:00;484.00;n/e;n/e;558.00;5208.00;309.00;24.00;n/e;n/e;600.00;;2395.00;303.00;n/e;n/e;644.00;n/e;11673.00;307.00;0.00;814.00
21/09/2024 15:00:00 - 21/09/2024 16:00:00;481.00;n/e;n/e;546.00;5360.00;310.00;24.00;n/e;n/e;600.00;;2444.00;305.00;n/e;n/e;911.00;n/e;9929.00;304.00;0.00;987.00
21/09/2024 16:00:00 - 21/09/2024 17:00:00;486.00;n/e;n/e;549.00;7896.00;318.00;24.00;n/e;n/e;600.00;0.00;2725.00;351.00;n/e;n/e;1071.00;n/e;7030.00;307.00;0.00;1055.00
21/09/2024 17:00:00 - 21/09/2024 18:00:00;485.00;n/e;n/e;556.00;11583.00;345.00;24.00;n/e;n/e;599.00;218.00;3811.00;466.00;n/e;n/e;1261.00;n/e;3474.00;310.00;0.00;1098.00
21/09/2024 18:00:00 - 21/09/2024 19:00:00;483.00;n/e;n/e;569.00;14085.00;407.00;24.00;n/e;n/e;599.00;1523.00;5234.00;810.00;n/e;n/e;1556.00;n/e;706.00;319.00;2.00;1072.00
21/09/2024 19:00:00 - 21/09/2024 20:00:00;484.00;n/e;n/e;557.00;14761.00;535.00;24.00;n/e;n/e;601.00;2392.00;5685.00;1030.00;n/e;n/e;1722.00;n/e;6.00;317.00;1.00;804.00
21/09/2024 20:00:00 - 21/09/2024 21:00:00;485.00;n/e;n/e;550.00;14546.00;553.00;24.00;n/e;n/e;601.00;1770.00;5696.00;1001.00;n/e;n/e;1619.00;n/e;1.00;323.00;0.00;589.00
21/09/2024 21:00:00 - 21/09/2024 22:00:00;486.00;n/e;n/e;553.00;13861.00;567.00;24.00;n/e;n/e;600.00;628.00;4557.00;709.00;n/e;n/e;1349.00;n/e;1.00;321.00;0.00;416.00
21/09/2024 22:00:00 - 21/09/2024 23:00:00;490.00;n/e;n/e;551.00;13219.00;549.00;24.00;n/e;n/e;600.00;162.00;3609.00;571.00;n/e;n/e;1270.00;n/e;0.00;321.00;0.00;394.00
21/09/2024 23:00:00 - 22/09/2024 00:00:00;487.00;n/e;n/e;548.00;12123.00;500.00;24.00;n/e;n/e;600.00;166.00;3429.00;506.00;n/e;n/e;1155.00;n/e;0.00;320.00;1.00;415.00
22/09/2024 00:00:00 - 22/09/2024 01:00:00;487.00;n/e;n/e;544.00;9264.00;468.00;24.00;n/e;n/e;600.00;190.00;2971.00;357.00;n/e;n/e;1022.00;n/e;0.00;313.00;1.00;452.00
22/09/2024 01:00:00 - 22/09/2024 02:00:00;486.00;n/e;n/e;550.00;8104.00;465.00;25.00;n/e;n/e;601.00;92.00;2788.00;341.00;n/e;n/e;920.00;n/e;0.00;302.00;1.00;576.00
22/09/2024 02:00:00 - 22/09/2024 03:00:00;486.00;n/e;n/e;565.00;7541.00;464.00;25.00;n/e;n/e;601.00;0.00;2607.00;337.00;n/e;n/e;856.00;n/e;0.00;305.00;1.00;663.00
22/09/2024 03:00:00 - 22/09/2024 04:00:00;490.00;n/e;n/e;564.00;7500.00;465.00;25.00;n/e;n/e;601.00;0.00;2590.00;332.00;n/e;n/e;751.00;n/e;1.00;307.00;0.00;715.00
