Timestep ;Biomass (MW);Energy storage (MW);Fossil Brown coal/Lignite (MW);Fossil Coal-derived gas (MW);Fossil Gas (MW);Fossil Hard coal (MW);Fossil Oil (MW);Fossil Oil shale (MW);Fossil Peat (MW);Geothermal (MW);Hydro Pumped Storage (MW);Hydro Run-of-river and pondage (MW);Hydro Water Reservoir (MW);Marine (MW);Nuclear (MW);Other (MW);Other renewable (MW);Solar (MW);Waste (MW);Wind Offshore (MW);Wind Onshore (MW)
11/02/2024 07:00:00 - 11/02/2024 08:00:00;389.40;n/e;n/e;n/e;457.70;0.00;n/e;n/e;n/e;n/e;6.50;1196.00;279.40;n/e;n/e;27.90;n/e;0.00;n/e;6.70;1567.80
11/02/2024 08:00:00 - 11/02/2024 09:00:00;389.00;n/e;n/e;n/e;386.60;0.00;n/e;n/e;n/e;n/e;350.70;1107.90;293.70;n/e;n/e;28.40;n/e;1.20;n/e;18.40;1742.40
11/02/2024 09:00:00 - 11/02/2024 10:00:00;387.90;n/e;n/e;n/e;213.90;0.00;n/e;n/e;n/e;n/e;356.20;1322.00;483.30;n/e;n/e;29.30;n/e;41.80;n/e;21.80;2198.10
11/02/2024 10:00:00 - 11/02/2024 11:00:00;389.60;n/e;n/e;n/e;159.40;0.00;n/e;n/e;n/e;n/e;787.20;1265.90;771.60;n/e;n/e;28.40;n/e;124.70;n/e;23.00;2471.20
11/02/2024 11:00:00 - 11/02/2024 12:00:00;386.90;n/e;n/e;n/e;157.00;0.00;n/e;n/e;n/e;n/e;517.40;1297.00;741.70;n/e;n/e;28.60;n/e;225.10;n/e;25.00;2755.50
11/02/2024 12:00:00 - 11/02/2024 13:00:00;386.80;n/e;n/e;n/e;155.80;0.00;n/e;n/e;n/e;n/e;458.80;1114.90;531.00;n/e;n/e;29.10;n/e;312.10;n/e;25.00;2743.50
11/02/2024 13:00:00 - 11/02/2024 14:00:00;386.80;n/e;n/e;n/e;156.20;0.00;n/e;n/e;n/e;n/e;258.40;1034.50;565.70;n/e;n/e;28.90;n/e;401.30;n/e;25.00;2713.70
11/02/2024 14:00:00 - 11/02/2024 15:00:00;387.80;n/e;n/e;n/e;155.50;0.00;n/e;n/e;n/e;n/e;225.70;850.10;522.00;n/e;n/e;29.20;n/e;438.80;n/e;25.00;2622.60
11/02/2024 15:00:00 - 11/02/2024 16:00:00;387.80;n/e;n/e;n/e;154.00;0.00;n/e;n/e;n/e;n/e;203.50;1011.10;469.40;n/e;n/e;29.90;n/e;413.80;n/e;24.90;2450.90
11/02/2024 16:00:00 - 11/02/2024 17:00:00;395.20;n/e;n/e;n/e;202.60;0.00;n/e;n/e;n/e;n/e;215.90;1114.00;657.40;n/e;n/e;29.50;n/e;329.30;n/e;23.70;2413.30
11/02/2024 17:00:00 - 11/02/2024 18:00:00;397.90;n/e;n/e;n/e;354.40;0.00;n/e;n/e;n/e;n/e;1063.80;1230.80;958.80;n/e;n/e;31.30;n/e;179.70;n/e;23.80;2327.40
11/02/2024 18:00:00 - 11/02/2024 19:00:00;398.20;n/e;n/e;n/e;573.60;0.00;n/e;n/e;n/e;n/e;1897.00;1510.00;1097.90;n/e;n/e;30.80;n/e;33.00;n/e;24.80;2499.50
11/02/2024 19:00:00 - 11/02/2024 20:00:00;403.00;n/e;n/e;n/e;686.20;0.00;n/e;n/e;n/e;n/e;2662.40;1758.30;1350.40;n/e;n/e;31.20;n/e;0.10;n/e;24.90;2539.70
11/02/2024 20:00:00 - 11/02/2024 21:00:00;400.00;n/e;n/e;n/e;663.40;0.00;n/e;n/e;n/e;n/e;2727.30;1801.60;1357.50;n/e;n/e;31.30;n/e;0.10;n/e;23.40;2784.80
11/02/2024 21:00:00 - 11/02/2024 22:00:00;370.20;n/e;n/e;n/e;663.60;0.00;n/e;n/e;n/e;n/e;1654.30;1742.40;1054.50;n/e;n/e;30.90;n/e;0.00;n/e;22.80;3133.30
11/02/2024 22:00:00 - 11/02/2024 23:00:00;351.40;n/e;n/e;n/e;578.60;0.00;n/e;n/e;n/e;n/e;1009.10;1702.60;661.90;n/e;n/e;29.70;n/e;0.00;n/e;15.30;3633.70
11/02/2024 23:00:00 - 12/02/2024 00:00:00;352.60;n/e;n/e;n/e;572.60;0.00;n/e;n/e;n/e;n/e;122.10;1298.40;435.30;n/e;n/e;30.30;n/e;0.00;n/e;6.20;4052.40
12/02/2024 00:00:00 - 12/02/2024 01:00:00;357.50;n/e;n/e;n/e;621.10;0.00;n/e;n/e;n/e;n/e;0.10;1132.20;250.40;n/e;n/e;30.60;n/e;0.10;n/e;8.60;4207.20
12/02/2024 01:00:00 - 12/02/2024 02:00:00;361.40;n/e;n/e;n/e;515.50;0.00;n/e;n/e;n/e;n/e;0.10;1164.00;191.20;n/e;n/e;30.50;n/e;0.00;n/e;14.20;4266.90
12/02/2024 02:00:00 - 12/02/2024 03:00:00;361.20;n/e;n/e;n/e;399.30;0.00;n/e;n/e;n/e;n/e;0.00;797.60;198.40;n/e;n/e;29.30;n/e;0.00;n/e;22.00;4255.40
12/02/2024 03:00:00 - 12/02/2024 04:00:00;406.70;n/e;n/e;n/e;400.50;0.00;n/e;n/e;n/e;n/e;0.00;574.00;197.40;n/e;n/e;31.40;n/e;0.10;n/e;21.60;4256.20
12/02/2024 04:00:00 - 12/02/2024 05:00:00;399.50;n/e;n/e;n/e;404.80;0.00;n/e;n/e;n/e;n/e;0.00;663.70;211.50;n/e;n/e;31.40;n/e;0.00;n/e;14.70;4179.00
12/02/2024 05:00:00 - 12/02/2024 06:00:00;404.40;n/e;n/e;n/e;428.60;0.00;n/e;n/e;n/e;n/e;0.00;676.20;232.20;n/e;n/e;31.60;n/e;0.00;n/e;12.40;4056.70
12/02/2024 06:00:00 - 12/02/2024 07:00:00;412.50;n/e;n/e;n/e;413.50;0.00;n/e;n/e;n/e;n/e;68.50;749.20;217.80;n/e;n/e;32.40;n/e;0.10;n/e;11.40;3766.40
12/02/2024 07:00:00 - 12/02/2024 08:00:00;406.30;n/e;n/e;n/e;444.80;0.00;n/e;n/e;n/e;n/e;113.90;1011.60;230.70;n/e;n/e;32.10;n/e;0.10;n/e;5.10;3468.80
12/02/2024 08:00:00 - 12/02/2024 09:00:00;400.10;n/e;n/e;n/e;472.80;0.00;n/e;n/e;n/e;n/e;144.60;1054.70;317.60;n/e;n/e;31.50;n/e;13.30;n/e;4.40;3080.50
12/02/2024 09:00:00 - 12/02/2024 10:00:00;401.40;n/e;n/e;n/e;275.00;0.00;n/e;n/e;n/e;n/e;211.40;1482.40;256.40;n/e;n/e;31.80;n/e;313.90;n/e;4.20;2500.70
12/02/2024 10:00:00 - 12/02/2024 11:00:00;397.50;n/e;n/e;n/e;205.10;0.00;n/e;n/e;n/e;n/e;109.90;1635.60;260.00;n/e;n/e;30.90;n/e;804.00;n/e;1.20;2008.80
12/02/2024 11:00:00 - 12/02/2024 12:00:00;397.70;n/e;n/e;n/e;206.20;0.00;n/e;n/e;n/e;n/e;110.20;1709.90;325.90;n/e;n/e;29.90;n/e;1191.80;n/e;0.00;1573.00
12/02/2024 12:00:00 - 12/02/2024 13:00:00;398.20;n/e;n/e;n/e;203.40;0.00;n/e;n/e;n/e;n/e;121.80;1552.60;308.90;n/e;n/e;29.20;n/e;1362.20;n/e;0.00;1391.60
12/02/2024 13:00:00 - 12/02/2024 14:00:00;397.70;n/e;n/e;n/e;203.70;0.00;n/e;n/e;n/e;n/e;121.80;1142.80;269.30;n/e;n/e;28.70;n/e;1419.70;n/e;0.00;1353.20
12/02/2024 14:00:00 - 12/02/2024 15:00:00;395.90;n/e;n/e;n/e;205.30;0.00;n/e;n/e;n/e;n/e;0.00;844.40;205.10;n/e;n/e;27.00;n/e;1524.90;n/e;0.00;1296.90
12/02/2024 15:00:00 - 12/02/2024 16:00:00;390.60;n/e;n/e;n/e;207.40;0.00;n/e;n/e;n/e;n/e;19.60;738.90;218.20;n/e;n/e;26.60;n/e;1469.10;n/e;0.10;1017.30
12/02/2024 16:00:00 - 12/02/2024 17:00:00;392.00;n/e;n/e;n/e;307.80;0.00;n/e;n/e;n/e;n/e;99.20;619.50;235.30;n/e;n/e;29.20;n/e;1195.90;n/e;0.70;810.10
12/02/2024 17:00:00 - 12/02/2024 18:00:00;390.90;n/e;n/e;n/e;531.00;0.00;n/e;n/e;n/e;n/e;424.50;955.70;316.20;n/e;n/e;28.90;n/e;644.10;n/e;2.20;849.90
12/02/2024 18:00:00 - 12/02/2024 19:00:00;393.20;n/e;n/e;n/e;1058.50;0.00;n/e;n/e;n/e;n/e;630.80;2155.80;523.90;n/e;n/e;28.50;n/e;111.10;n/e;6.20;949.60
12/02/2024 19:00:00 - 12/02/2024 20:00:00;393.40;n/e;n/e;n/e;1430.10;0.00;n/e;n/e;n/e;n/e;2252.50;2473.10;1223.90;n/e;n/e;28.00;n/e;0.60;n/e;8.40;877.90
12/02/2024 20:00:00 - 12/02/2024 21:00:00;397.80;n/e;n/e;n/e;1518.30;0.00;n/e;n/e;n/e;n/e;2395.80;2480.40;1073.80;n/e;n/e;29.70;n/e;0.10;n/e;7.90;1112.40
12/02/2024 21:00:00 - 12/02/2024 22:00:00;394.50;n/e;n/e;n/e;1509.90;0.00;n/e;n/e;n/e;n/e;2287.00;2477.50;990.50;n/e;n/e;26.40;n/e;0.10;n/e;8.80;1531.50
12/02/2024 22:00:00 - 12/02/2024 23:00:00;394.10;n/e;n/e;n/e;1411.50;0.00;n/e;n/e;n/e;n/e;1877.60;2399.00;1006.30;n/e;n/e;25.20;n/e;0.10;n/e;11.10;1634.10
12/02/2024 23:00:00 - 13/02/2024 00:00:00;397.70;n/e;n/e;n/e;1216.60;0.00;n/e;n/e;n/e;n/e;1776.80;2347.30;821.80;n/e;n/e;28.30;n/e;0.10;n/e;13.40;1647.20
13/02/2024 00:00:00 - 13/02/2024 01:00:00;403.00;n/e;n/e;n/e;1177.40;0.00;n/e;n/e;n/e;n/e;464.50;2072.50;647.80;n/e;n/e;30.50;n/e;0.10;n/e;18.00;1642.90
13/02/2024 01:00:00 - 13/02/2024 02:00:00;398.60;n/e;n/e;n/e;998.70;0.00;n/e;n/e;n/e;n/e;144.90;1649.60;614.80;n/e;n/e;29.50;n/e;0.00;n/e;21.20;1504.50
13/02/2024 02:00:00 - 13/02/2024 03:00:00;393.60;n/e;n/e;n/e;991.70;0.00;n/e;n/e;n/e;n/e;144.50;1487.30;567.70;n/e;n/e;27.30;n/e;0.10;n/e;20.30;1661.90
13/02/2024 03:00:00 - 13/02/2024 04:00:00;397.30;n/e;n/e;n/e;1001.40;0.00;n/e;n/e;n/e;n/e;136.30;1476.00;588.60;n/e;n/e;29.50;n/e;0.10;n/e;25.00;1901.90
13/02/2024 04:00:00 - 13/02/2024 05:00:00;396.10;n/e;n/e;n/e;1030.40;0.00;n/e;n/e;n/e;n/e;126.20;1690.80;559.00;n/e;n/e;30.40;n/e;0.00;n/e;23.80;1936.80
13/02/2024 05:00:00 - 13/02/2024 06:00:00;396.30;n/e;n/e;n/e;993.40;0.00;n/e;n/e;n/e;n/e;177.30;2002.10;529.30;n/e;n/e;30.70;n/e;0.00;n/e;23.30;1911.30
13/02/2024 06:00:00 - 13/02/2024 07:00:00;391.30;n/e;n/e;n/e;1139.00;0.00;n/e;n/e;n/e;n/e;192.70;1937.80;610.40;n/e;n/e;29.40;n/e;0.10;n/e;14.90;2162.70
13/02/2024 07:00:00 - 13/02/2024 08:00:00;394.00;n/e;n/e;n/e;1330.40;0.00;n/e;n/e;n/e;n/e;728.40;2371.60;694.60;n/e;n/e;29.20;n/e;0.10;n/e;9.50;2275.90
13/02/2024 08:00:00 - 13/02/2024 09:00:00;393.70;n/e;n/e;n/e;1352.00;0.00;n/e;n/e;n/e;n/e;971.70;2350.80;757.60;n/e;n/e;29.30;n/e;5.90;n/e;4.10;2135.50
13/02/2024 09:00:00 - 13/02/2024 10:00:00;396.80;n/e;n/e;n/e;1041.00;0.00;n/e;n/e;n/e;n/e;836.60;2464.00;803.10;n/e;n/e;30.50;n/e;99.80;n/e;2.70;1765.60
13/02/2024 10:00:00 - 13/02/2024 11:00:00;396.80;n/e;n/e;n/e;1082.90;0.00;n/e;n/e;n/e;n/e;783.00;2477.50;999.50;n/e;n/e;28.40;n/e;248.50;n/e;0.70;1381.80
13/02/2024 11:00:00 - 13/02/2024 12:00:00;394.70;n/e;n/e;n/e;1115.50;0.00;n/e;n/e;n/e;n/e;508.90;2195.60;752.20;n/e;n/e;27.70;n/e;434.10;n/e;1.00;1068.30
13/02/2024 12:00:00 - 13/02/2024 13:00:00;393.90;n/e;n/e;n/e;1120.30;0.00;n/e;n/e;n/e;n/e;745.20;1736.00;746.20;n/e;n/e;27.60;n/e;605.70;n/e;2.20;964.00
13/02/2024 13:00:00 - 13/02/2024 14:00:00;392.50;n/e;n/e;n/e;1126.00;0.00;n/e;n/e;n/e;n/e;513.30;2032.50;727.90;n/e;n/e;28.00;n/e;720.90;n/e;2.60;903.10
13/02/2024 14:00:00 - 13/02/2024 15:00:00;389.30;n/e;n/e;n/e;1100.90;0.00;n/e;n/e;n/e;n/e;339.30;1784.30;753.40;n/e;n/e;27.90;n/e;764.40;n/e;3.80;811.30
13/02/2024 15:00:00 - 13/02/2024 16:00:00;386.00;n/e;n/e;n/e;1068.40;0.00;n/e;n/e;n/e;n/e;191.30;1635.40;856.10;n/e;n/e;27.40;n/e;757.30;n/e;3.80;739.70
13/02/2024 16:00:00 - 13/02/2024 17:00:00;376.10;n/e;n/e;n/e;1085.90;0.00;n/e;n/e;n/e;n/e;598.90;1686.90;850.60;n/e;n/e;27.80;n/e;608.10;n/e;5.50;692.20
13/02/2024 17:00:00 - 13/02/2024 18:00:00;389.70;n/e;n/e;n/e;1293.30;0.00;n/e;n/e;n/e;n/e;1341.60;2402.90;841.80;n/e;n/e;29.50;n/e;338.60;n/e;7.60;624.20
13/02/2024 18:00:00 - 13/02/2024 19:00:00;393.30;n/e;n/e;n/e;1495.20;0.00;n/e;n/e;n/e;n/e;2590.50;2514.10;1127.50;n/e;n/e;28.20;n/e;67.80;n/e;7.80;623.90
13/02/2024 19:00:00 - 13/02/2024 20:00:00;389.90;n/e;n/e;n/e;1488.40;0.00;n/e;n/e;n/e;n/e;2765.90;2555.70;1204.30;n/e;n/e;28.00;n/e;0.20;n/e;7.10;760.20
13/02/2024 20:00:00 - 13/02/2024 21:00:00;395.00;n/e;n/e;n/e;1500.80;0.00;n/e;n/e;n/e;n/e;2726.10;2416.30;1152.90;n/e;n/e;28.20;n/e;0.10;n/e;9.10;829.70
13/02/2024 21:00:00 - 13/02/2024 22:00:00;395.70;n/e;n/e;n/e;1492.30;0.00;n/e;n/e;n/e;n/e;2439.70;2154.30;890.00;n/e;n/e;28.50;n/e;0.10;n/e;12.80;914.10
13/02/2024 22:00:00 - 13/02/2024 23:00:00;394.90;n/e;n/e;n/e;1499.30;0.00;n/e;n/e;n/e;n/e;2282.90;2088.20;870.00;n/e;n/e;27.60;n/e;0.10;n/e;11.10;963.40
13/02/2024 23:00:00 - 14/02/2024 00:00:00;394.30;n/e;n/e;n/e;1333.10;0.00;n/e;n/e;n/e;n/e;2221.90;2041.00;907.70;n/e;n/e;27.90;n/e;0.10;n/e;17.20;934.70
14/02/2024 00:00:00 - 14/02/2024 01:00:00;393.50;n/e;n/e;n/e;1355.60;0.00;n/e;n/e;n/e;n/e;1362.30;1573.20;754.80;n/e;n/e;28.00;n/e;0.10;n/e;14.10;1086.10
14/02/2024 01:00:00 - 14/02/2024 02:00:00;392.40;n/e;n/e;n/e;1318.40;0.00;n/e;n/e;n/e;n/e;548.80;1497.80;716.20;n/e;n/e;27.50;n/e;0.00;n/e;12.70;1217.90
14/02/2024 02:00:00 - 14/02/2024 03:00:00;388.10;n/e;n/e;n/e;1222.80;0.00;n/e;n/e;n/e;n/e;63.40;1526.60;694.70;n/e;n/e;23.90;n/e;0.00;n/e;16.70;1406.80
14/02/2024 03:00:00 - 14/02/2024 04:00:00;393.60;n/e;n/e;n/e;1064.20;0.00;n/e;n/e;n/e;n/e;0.10;1433.60;712.40;n/e;n/e;27.70;n/e;0.00;n/e;11.00;1510.90
14/02/2024 04:00:00 - 14/02/2024 05:00:00;395.00;n/e;n/e;n/e;1190.90;0.00;n/e;n/e;n/e;n/e;0.90;1405.40;770.50;n/e;n/e;28.90;n/e;0.00;n/e;9.70;1557.80
14/02/2024 05:00:00 - 14/02/2024 06:00:00;389.40;n/e;n/e;n/e;1317.90;0.00;n/e;n/e;n/e;n/e;335.80;1370.60;654.90;n/e;n/e;27.10;n/e;0.00;n/e;16.10;1858.60
14/02/2024 06:00:00 - 14/02/2024 07:00:00;392.80;n/e;n/e;n/e;1357.80;0.00;n/e;n/e;n/e;n/e;1075.00;1837.90;723.90;n/e;n/e;27.70;n/e;0.10;n/e;12.90;2150.00
14/02/2024 07:00:00 - 14/02/2024 08:00:00;390.00;n/e;n/e;n/e;1337.70;0.00;n/e;n/e;n/e;n/e;995.50;2255.10;568.80;n/e;n/e;27.70;n/e;0.10;n/e;11.00;2527.60
14/02/2024 08:00:00 - 14/02/2024 09:00:00;388.80;n/e;n/e;n/e;1362.20;0.00;n/e;n/e;n/e;n/e;1056.30;2301.00;485.30;n/e;n/e;26.00;n/e;15.30;n/e;11.70;3121.70
14/02/2024 09:00:00 - 14/02/2024 10:00:00;387.50;n/e;n/e;n/e;1202.00;0.00;n/e;n/e;n/e;n/e;1312.10;2296.40;631.70;n/e;n/e;27.20;n/e;189.40;n/e;13.70;3478.40
14/02/2024 10:00:00 - 14/02/2024 11:00:00;388.10;n/e;n/e;n/e;1142.90;0.00;n/e;n/e;n/e;n/e;871.50;2249.50;640.90;n/e;n/e;27.80;n/e;458.60;n/e;10.50;3656.10
14/02/2024 11:00:00 - 14/02/2024 12:00:00;390.40;n/e;n/e;n/e;863.40;0.00;n/e;n/e;n/e;n/e;254.00;1563.70;452.50;n/e;n/e;28.00;n/e;812.70;n/e;11.40;3636.10
14/02/2024 12:00:00 - 14/02/2024 13:00:00;385.60;n/e;n/e;n/e;1060.00;0.00;n/e;n/e;n/e;n/e;261.40;1500.90;448.80;n/e;n/e;29.90;n/e;908.60;n/e;8.30;3351.30
14/02/2024 13:00:00 - 14/02/2024 14:00:00;384.60;n/e;n/e;n/e;887.90;0.00;n/e;n/e;n/e;n/e;161.70;1337.10;430.20;n/e;n/e;30.20;n/e;1061.30;n/e;4.10;3090.60
14/02/2024 14:00:00 - 14/02/2024 15:00:00;382.80;n/e;n/e;n/e;858.80;0.00;n/e;n/e;n/e;n/e;217.20;1310.30;481.00;n/e;n/e;29.20;n/e;1088.80;n/e;6.40;2950.50
14/02/2024 15:00:00 - 14/02/2024 16:00:00;382.40;n/e;n/e;n/e;975.50;0.00;n/e;n/e;n/e;n/e;228.10;1262.70;439.00;n/e;n/e;28.90;n/e;954.00;n/e;10.90;2905.60
14/02/2024 16:00:00 - 14/02/2024 17:00:00;378.30;n/e;n/e;n/e;1120.20;0.00;n/e;n/e;n/e;n/e;333.20;1300.80;499.70;n/e;n/e;28.20;n/e;641.00;n/e;13.10;2831.10
14/02/2024 17:00:00 - 14/02/2024 18:00:00;378.90;n/e;n/e;n/e;1134.20;0.00;n/e;n/e;n/e;n/e;2059.30;1294.80;957.00;n/e;n/e;29.60;n/e;284.90;n/e;16.00;2791.30
14/02/2024 18:00:00 - 14/02/2024 19:00:00;384.70;n/e;n/e;n/e;921.30;0.00;n/e;n/e;n/e;n/e;2619.50;1308.70;1350.20;n/e;n/e;29.00;n/e;69.00;n/e;21.20;2868.10
14/02/2024 19:00:00 - 14/02/2024 20:00:00;382.80;n/e;n/e;n/e;1149.50;0.00;n/e;n/e;n/e;n/e;2382.40;1684.30;1141.30;n/e;n/e;29.60;n/e;0.30;n/e;25.00;3035.90
14/02/2024 20:00:00 - 14/02/2024 21:00:00;393.40;n/e;n/e;n/e;1158.20;0.00;n/e;n/e;n/e;n/e;2662.10;1951.00;1165.20;n/e;n/e;30.00;n/e;0.10;n/e;25.00;3348.50
14/02/2024 21:00:00 - 14/02/2024 22:00:00;388.10;n/e;n/e;n/e;1162.20;0.00;n/e;n/e;n/e;n/e;2321.50;2105.40;1315.50;n/e;n/e;28.40;n/e;0.10;n/e;22.20;3134.90
14/02/2024 22:00:00 - 14/02/2024 23:00:00;387.60;n/e;n/e;n/e;1163.90;0.00;n/e;n/e;n/e;n/e;1665.60;1931.50;1181.90;n/e;n/e;28.70;n/e;0.10;n/e;21.20;3543.10
14/02/2024 23:00:00 - 15/02/2024 00:00:00;385.90;n/e;n/e;n/e;1172.10;0.00;n/e;n/e;n/e;n/e;938.70;1731.90;874.20;n/e;n/e;29.80;n/e;0.10;n/e;21.90;3959.30
15/02/2024 00:00:00 - 15/02/2024 01:00:00;378.60;n/e;n/e;n/e;1163.00;0.00;n/e;n/e;n/e;n/e;346.40;1364.50;590.00;n/e;n/e;29.50;n/e;0.10;n/e;18.10;3993.20
15/02/2024 01:00:00 - 15/02/2024 02:00:00;367.70;n/e;n/e;n/e;966.10;0.00;n/e;n/e;n/e;n/e;166.00;1365.10;514.30;n/e;n/e;29.60;n/e;0.10;n/e;17.30;4136.80
